experimentID,EncodingMethod,uiLogName,variationPercentage,percentageMotifsOverLog,motifLength,windowSize,windowSizeMatch,motifsToBeDiscovered,motifsDiscovered,numberOfOccurrancesToBeDiscovered,OccurancesDiscovered/TP,topMotifsT,DiscoveryPercentage,alignmentAccuracy,Precision,Recall,F1-Score,ExecutionTime,executionTimeEncoding,executionTimeDistanceMeasure,motifSpots,discoveredSpots,DiscoveryLoops
83.4,HierarchyAware,LenLog_1_1_20_20_10_4000.csv,0,10.0,20,25,5,1,1,20,20,30,100.0,0.725,0.6666666666666666,1.0,0.8,7.639307975769043,2.9752142429351807,2.9752142429351807,"[3779, 3474, 3413, 3367, 3236, 3204, 2753, 2678, 2629, 2592, 2231, 2057, 1593, 1336, 1192, 1122, 586, 552, 336, 15]","[3203, 2055, 14, 3469, 2592, 3231, 3365, 1191, 550, 2229, 1332, 1589, 2748, 3775, 2629, 581, 331, 3408, 1121, 2690]",3
83.5,HierarchyAware,LenLog_1_1_20_20_10_4000.csv,0,10.0,20,30,10,1,1,20,19,30,95.0,0.6982456140350878,0.6333333333333333,0.95,0.7599999999999999,7.523150205612183,2.9752142429351807,2.9752142429351807,"[3779, 3474, 3413, 3367, 3236, 3204, 2753, 2678, 2629, 2592, 2231, 2057, 1593, 1336, 1192, 1122, 586, 552, 336, 15]","[3200, 2056, 10, 3464, 2592, 3226, 3362, 1187, 551, 2230, 1328, 1585, 2753, 2629, 578, 328, 3409, 1122, 2670]",3
84.0,HierarchyAware,LenLog_1_1_20_5_2-5_4000.csv,0,2.5,5,5,0,1,1,20,20,30,100.0,0.95,0.6666666666666666,1.0,0.8,3.8842599391937256,2.953810214996338,2.953810214996338,"[3989, 3751, 3508, 3221, 3090, 3060, 2930, 2829, 2231, 2224, 1777, 1589, 1167, 1107, 1027, 962, 780, 665, 643, 250]","[1027, 643, 780, 2829, 1167, 3090, 3989, 3221, 665, 3750, 2224, 3508, 1589, 2231, 962, 1107, 1777, 2930, 3060, 251]",3
84.1,HierarchyAware,LenLog_1_1_20_5_2-5_4000.csv,0,2.5,5,10,5,1,1,20,3,10,15.0,0.46666666666666673,0.3,0.15,0.2,4.64410400390625,2.953810214996338,2.953810214996338,"[3989, 3751, 3508, 3221, 3090, 3060, 2930, 2829, 2231, 2224, 1777, 1589, 1167, 1107, 1027, 962, 780, 665, 643, 250]","[1024, 1778, 246]",1
84.2,HierarchyAware,LenLog_1_1_20_5_2-5_4000.csv,0,2.5,5,15,10,1,1,20,3,10,15.0,0.3333333333333333,0.3,0.15,0.2,5.205116510391235,2.953810214996338,2.953810214996338,"[3989, 3751, 3508, 3221, 3090, 3060, 2930, 2829, 2231, 2224, 1777, 1589, 1167, 1107, 1027, 962, 780, 665, 643, 250]","[2230, 2230, 1770]",1
84.3,HierarchyAware,LenLog_1_1_20_5_2-5_4000.csv,0,2.5,5,20,15,1,1,20,2,10,10.0,0.65,0.2,0.1,0.13333333333333333,5.597783088684082,2.953810214996338,2.953810214996338,"[3989, 3751, 3508, 3221, 3090, 3060, 2930, 2829, 2231, 2224, 1777, 1589, 1167, 1107, 1027, 962, 780, 665, 643, 250]","[2226, 2226]",1
84.4,HierarchyAware,LenLog_1_1_20_5_2-5_4000.csv,0,2.5,5,25,20,1,1,20,2,10,10.0,0.5416666666666667,0.2,0.1,0.13333333333333333,7.517375707626343,2.953810214996338,2.953810214996338,"[3989, 3751, 3508, 3221, 3090, 3060, 2930, 2829, 2231, 2224, 1777, 1589, 1167, 1107, 1027, 962, 780, 665, 643, 250]","[2222, 2222]",1
84.5,HierarchyAware,LenLog_1_1_20_5_2-5_4000.csv,0,2.5,5,30,25,1,1,20,2,10,10.0,0.3,0.2,0.1,0.13333333333333333,7.4554643630981445,2.953810214996338,2.953810214996338,"[3989, 3751, 3508, 3221, 3090, 3060, 2930, 2829, 2231, 2224, 1777, 1589, 1167, 1107, 1027, 962, 780, 665, 643, 250]","[2217, 2217]",1
85.0,HierarchyAware,LenLog_1_20_1_10_10_2-5_4000.csv,20,2.5,10,5,-5,1,1,10,4,10,40.0,0.75,0.4,0.4,0.4000000000000001,9.607065916061401,8.944077968597412,8.944077968597412,"[3922, 3227, 3019, 2757, 2650, 2635, 2323, 1778, 601, 65]","[3020, 2635, 2650, 3228]",1
85.1,HierarchyAware,LenLog_1_20_1_10_10_2-5_4000.csv,20,2.5,10,10,0,1,1,10,7,10,70.0,0.6857142857142857,0.7,0.7,0.7,10.454566955566406,8.944077968597412,8.944077968597412,"[3922, 3227, 3019, 2757, 2650, 2635, 2323, 1778, 601, 65]","[65, 2753, 3020, 2635, 3921, 2646, 3228]",1
85.2,HierarchyAware,LenLog_1_20_1_10_10_2-5_4000.csv,20,2.5,10,15,5,1,1,10,2,10,20.0,0.1428571428571429,0.2,0.2,0.20000000000000004,11.572510957717896,8.944077968597412,8.944077968597412,"[3922, 3227, 3019, 2757, 2650, 2635, 2323, 1778, 601, 65]","[3013, 2329]",1
85.3,HierarchyAware,LenLog_1_20_1_10_10_2-5_4000.csv,20,2.5,10,20,10,1,1,10,7,10,70.0,0.6857142857142857,0.7,0.7,0.7,11.35440731048584,8.944077968597412,8.944077968597412,"[3922, 3227, 3019, 2757, 2650, 2635, 2323, 1778, 601, 65]","[62, 2747, 3016, 2639, 2323, 1778, 3225]",1
85.4,HierarchyAware,LenLog_1_20_1_10_10_2-5_4000.csv,20,2.5,10,25,15,1,1,10,4,10,40.0,0.375,0.4,0.4,0.4000000000000001,12.897621631622314,8.944077968597412,8.944077968597412,"[3922, 3227, 3019, 2757, 2650, 2635, 2323, 1778, 601, 65]","[53, 2318, 591, 3224]",1
85.5,HierarchyAware,LenLog_1_20_1_10_10_2-5_4000.csv,20,2.5,10,30,20,1,1,10,3,10,30.0,0.6444444444444445,0.3,0.3,0.3,12.998172760009766,8.944077968597412,8.944077968597412,"[3922, 3227, 3019, 2757, 2650, 2635, 2323, 1778, 601, 65]","[50, 600, 3227]",1
86.0,HierarchyAware,LenLog_1_20_1_10_20_5_4000.csv,20,5.0,20,5,-15,1,1,10,1,10,10.0,1.0,0.1,0.1,0.10000000000000002,8.352190494537354,7.541426181793213,7.541426181793213,"[3970, 3532, 2873, 1933, 1745, 1586, 1483, 540, 423, 162]",[1586],1
86.1,HierarchyAware,LenLog_1_20_1_10_20_5_4000.csv,20,5.0,20,10,-10,1,1,10,2,10,20.0,0.4,0.2,0.2,0.20000000000000004,9.662981271743774,7.541426181793213,7.541426181793213,"[3970, 3532, 2873, 1933, 1745, 1586, 1483, 540, 423, 162]","[1748, 1589]",1
86.2,HierarchyAware,LenLog_1_20_1_10_20_5_4000.csv,20,5.0,20,15,-5,1,1,10,7,10,70.0,0.38775510204081637,0.7,0.7,0.7,9.963874340057373,7.541426181793213,7.541426181793213,"[3970, 3532, 2873, 1933, 1745, 1586, 1483, 540, 423, 162]","[3973, 168, 426, 1936, 1751, 1592, 543]",1
86.3,HierarchyAware,LenLog_1_20_1_10_20_5_4000.csv,20,5.0,20,20,0,1,1,10,10,20,100.0,0.86,0.5,1.0,0.6666666666666666,10.641316890716553,7.541426181793213,7.541426181793213,"[3970, 3532, 2873, 1933, 1745, 1586, 1483, 540, 423, 162]","[3970, 152, 423, 1483, 3533, 1934, 1746, 1587, 2873, 540]",2
86.4,HierarchyAware,LenLog_1_20_1_10_20_5_4000.csv,20,5.0,20,25,5,1,1,10,7,10,70.0,0.630952380952381,0.7,0.7,0.7,11.032548189163208,7.541426181793213,7.541426181793213,"[3970, 3532, 2873, 1933, 1745, 1586, 1483, 540, 423, 162]","[157, 418, 1932, 1741, 1582, 2868, 533]",1
86.5,HierarchyAware,LenLog_1_20_1_10_20_5_4000.csv,20,5.0,20,30,10,1,1,10,10,20,100.0,0.4066666666666666,0.5,1.0,0.6666666666666666,12.279383182525635,7.541426181793213,7.541426181793213,"[3970, 3532, 2873, 1933, 1745, 1586, 1483, 540, 423, 162]","[3960, 152, 413, 1484, 3522, 1925, 1737, 1576, 2866, 525]",2
87.0,HierarchyAware,LenLog_1_20_1_20_10_5_4000.csv,20,5.0,10,5,-5,1,1,20,7,10,35.0,0.7142857142857143,0.7,0.35,0.4666666666666667,8.523081541061401,7.886228799819946,7.886228799819946,"[4069, 3950, 3602, 3512, 3438, 3393, 2826, 2788, 2776, 2405, 2374, 2287, 2248, 1875, 1572, 1053, 780, 310, 127, 92]","[2825, 3602, 309, 91, 2787, 3438, 127]",1
87.1,HierarchyAware,LenLog_1_20_1_20_10_5_4000.csv,20,5.0,10,10,0,1,1,20,0,10,0.0,0.0,0.0,0.0,0.0,9.56597352027893,7.886228799819946,7.886228799819946,"[4069, 3950, 3602, 3512, 3438, 3393, 2826, 2788, 2776, 2405, 2374, 2287, 2248, 1875, 1572, 1053, 780, 310, 127, 92]",[],1
87.2,HierarchyAware,LenLog_1_20_1_20_10_5_4000.csv,20,5.0,10,15,5,1,1,20,0,10,0.0,0.0,0.0,0.0,0.0,13.26845908164978,7.886228799819946,7.886228799819946,"[4069, 3950, 3602, 3512, 3438, 3393, 2826, 2788, 2776, 2405, 2374, 2287, 2248, 1875, 1572, 1053, 780, 310, 127, 92]",[],1
87.3,HierarchyAware,LenLog_1_20_1_20_10_5_4000.csv,20,5.0,10,20,10,1,1,20,3,10,15.0,0.6,0.3,0.15,0.2,14.537256717681885,7.886228799819946,7.886228799819946,"[4069, 3950, 3602, 3512, 3438, 3393, 2826, 2788, 2776, 2405, 2374, 2287, 2248, 1875, 1572, 1053, 780, 310, 127, 92]","[2825, 790, 2787]",1
87.4,HierarchyAware,LenLog_1_20_1_20_10_5_4000.csv,20,5.0,10,25,15,1,1,20,1,10,5.0,0.08333333333333337,0.1,0.05,0.06666666666666667,15.71374773979187,7.886228799819946,7.886228799819946,"[4069, 3950, 3602, 3512, 3438, 3393, 2826, 2788, 2776, 2405, 2374, 2287, 2248, 1875, 1572, 1053, 780, 310, 127, 92]",[321],1
87.5,HierarchyAware,LenLog_1_20_1_20_10_5_4000.csv,20,5.0,10,30,20,1,1,20,0,10,0.0,0.0,0.0,0.0,0.0,16.133934020996094,7.886228799819946,7.886228799819946,"[4069, 3950, 3602, 3512, 3438, 3393, 2826, 2788, 2776, 2405, 2374, 2287, 2248, 1875, 1572, 1053, 780, 310, 127, 92]",[],1
88.0,HierarchyAware,LenLog_1_20_1_20_20_10_4000.csv,20,10.0,20,5,-15,1,1,20,3,10,15.0,0.0,0.3,0.15,0.2,13.230730295181274,11.684237241744995,11.684237241744995,"[4125, 3499, 3244, 3222, 2644, 2242, 1640, 1603, 1377, 1320, 1249, 1052, 835, 762, 724, 685, 660, 610, 423, 86]","[662, 425, 726]",1
88.1,HierarchyAware,LenLog_1_20_1_20_20_10_4000.csv,20,10.0,20,10,-10,1,1,20,0,10,0.0,0.0,0.0,0.0,0.0,15.60849380493164,11.684237241744995,11.684237241744995,"[4125, 3499, 3244, 3222, 2644, 2242, 1640, 1603, 1377, 1320, 1249, 1052, 835, 762, 724, 685, 660, 610, 423, 86]",[],1
88.2,HierarchyAware,LenLog_1_20_1_20_20_10_4000.csv,20,10.0,20,15,-5,1,1,20,0,10,0.0,0.0,0.0,0.0,0.0,17.347741842269897,11.684237241744995,11.684237241744995,"[4125, 3499, 3244, 3222, 2644, 2242, 1640, 1603, 1377, 1320, 1249, 1052, 835, 762, 724, 685, 660, 610, 423, 86]",[],1
88.3,HierarchyAware,LenLog_1_20_1_20_20_10_4000.csv,20,10.0,20,20,0,1,1,20,0,10,0.0,0.0,0.0,0.0,0.0,17.78389000892639,11.684237241744995,11.684237241744995,"[4125, 3499, 3244, 3222, 2644, 2242, 1640, 1603, 1377, 1320, 1249, 1052, 835, 762, 724, 685, 660, 610, 423, 86]",[],1
88.4,HierarchyAware,LenLog_1_20_1_20_20_10_4000.csv,20,10.0,20,25,5,1,1,20,0,10,0.0,0.0,0.0,0.0,0.0,19.8125741481781,11.684237241744995,11.684237241744995,"[4125, 3499, 3244, 3222, 2644, 2242, 1640, 1603, 1377, 1320, 1249, 1052, 835, 762, 724, 685, 660, 610, 423, 86]",[],1
88.5,HierarchyAware,LenLog_1_20_1_20_20_10_4000.csv,20,10.0,20,30,10,1,1,20,2,10,10.0,0.4,0.2,0.1,0.13333333333333333,21.638569116592407,11.684237241744995,11.684237241744995,"[4125, 3499, 3244, 3222, 2644, 2242, 1640, 1603, 1377, 1320, 1249, 1052, 835, 762, 724, 685, 660, 610, 423, 86]","[1043, 1240]",1
89.0,HierarchyAware,LenLog_1_20_1_20_5_2-5_4000.csv,20,2.5,5,5,0,1,1,20,4,10,20.0,1.0,0.4,0.2,0.26666666666666666,20.941461324691772,18.390827655792236,18.390827655792236,"[3905, 3789, 3551, 3181, 3136, 3117, 3081, 2869, 2690, 2659, 2571, 2274, 2143, 1986, 1981, 1615, 1215, 878, 630, 232]","[2690, 2571, 878, 630]",1
89.1,HierarchyAware,LenLog_1_20_1_20_5_2-5_4000.csv,20,2.5,5,10,5,1,1,20,2,10,10.0,0.6,0.2,0.1,0.13333333333333333,22.153815746307373,18.390827655792236,18.390827655792236,"[3905, 3789, 3551, 3181, 3136, 3117, 3081, 2869, 2690, 2659, 2571, 2274, 2143, 1986, 1981, 1615, 1215, 878, 630, 232]","[876, 628]",1
89.2,HierarchyAware,LenLog_1_20_1_20_5_2-5_4000.csv,20,2.5,5,15,10,1,1,20,0,10,0.0,0.0,0.0,0.0,0.0,23.069194078445435,18.390827655792236,18.390827655792236,"[3905, 3789, 3551, 3181, 3136, 3117, 3081, 2869, 2690, 2659, 2571, 2274, 2143, 1986, 1981, 1615, 1215, 878, 630, 232]",[],1
89.3,HierarchyAware,LenLog_1_20_1_20_5_2-5_4000.csv,20,2.5,5,20,15,1,1,20,0,10,0.0,0.0,0.0,0.0,0.0,24.811528205871582,18.390827655792236,18.390827655792236,"[3905, 3789, 3551, 3181, 3136, 3117, 3081, 2869, 2690, 2659, 2571, 2274, 2143, 1986, 1981, 1615, 1215, 878, 630, 232]",[],1
89.4,HierarchyAware,LenLog_1_20_1_20_5_2-5_4000.csv,20,2.5,5,25,20,1,1,20,1,10,5.0,0.16666666666666663,0.1,0.05,0.06666666666666667,24.9945969581604,18.390827655792236,18.390827655792236,"[3905, 3789, 3551, 3181, 3136, 3117, 3081, 2869, 2690, 2659, 2571, 2274, 2143, 1986, 1981, 1615, 1215, 878, 630, 232]",[3561],1
89.5,HierarchyAware,LenLog_1_20_1_20_5_2-5_4000.csv,20,2.5,5,30,25,1,1,20,1,10,5.0,0.1333333333333333,0.1,0.05,0.06666666666666667,27.12337565422058,18.390827655792236,18.390827655792236,"[3905, 3789, 3551, 3181, 3136, 3117, 3081, 2869, 2690, 2659, 2571, 2274, 2143, 1986, 1981, 1615, 1215, 878, 630, 232]",[3564],1
90.0,HierarchyAware,LenLog_1_10_1_15_15_5_4500.csv,10,5.0,15,5,-10,1,1,15,7,10,46.666666666666664,1.0,0.7,0.4666666666666667,0.56,17.58692502975464,14.651970386505127,14.651970386505127,"[4350, 4253, 3301, 2925, 2751, 2698, 2562, 2534, 2225, 1471, 947, 598, 404, 381, 215]","[2562, 2534, 2698, 381, 404, 215, 2751]",1
90.1,HierarchyAware,LenLog_1_10_1_15_15_5_4500.csv,10,5.0,15,10,-5,1,1,15,8,20,53.333333333333336,0.8,0.4,0.5333333333333333,0.4571428571428572,19.218679428100586,14.651970386505127,14.651970386505127,"[4350, 4253, 3301, 2925, 2751, 2698, 2562, 2534, 2225, 1471, 947, 598, 404, 381, 215]","[2562, 2534, 2698, 2930, 381, 601, 215, 2751]",2
90.2,HierarchyAware,LenLog_1_10_1_15_15_5_4500.csv,10,5.0,15,15,0,1,1,15,7,10,46.666666666666664,0.9591836734693878,0.7,0.4666666666666667,0.56,21.161816358566284,14.651970386505127,14.651970386505127,"[4350, 4253, 3301, 2925, 2751, 2698, 2562, 2534, 2225, 1471, 947, 598, 404, 381, 215]","[2562, 2533, 2697, 2925, 381, 598, 2751]",1
90.3,HierarchyAware,LenLog_1_10_1_15_15_5_4500.csv,10,5.0,15,20,5,1,1,15,8,20,53.333333333333336,0.8125,0.4,0.5333333333333333,0.4571428571428572,23.02669405937195,14.651970386505127,14.651970386505127,"[4350, 4253, 3301, 2925, 2751, 2698, 2562, 2534, 2225, 1471, 947, 598, 404, 381, 215]","[2561, 2533, 2697, 2925, 376, 399, 597, 2750]",2
90.4,HierarchyAware,LenLog_1_10_1_15_15_5_4500.csv,10,5.0,15,25,10,1,1,15,7,10,46.666666666666664,0.75,0.7,0.4666666666666667,0.56,23.85095500946045,14.651970386505127,14.651970386505127,"[4350, 4253, 3301, 2925, 2751, 2698, 2562, 2534, 2225, 1471, 947, 598, 404, 381, 215]","[2555, 2534, 2693, 2925, 380, 597, 2744]",1
90.5,HierarchyAware,LenLog_1_10_1_15_15_5_4500.csv,10,5.0,15,30,15,1,1,15,7,10,46.666666666666664,0.5523809523809523,0.7,0.4666666666666667,0.56,26.137799501419067,14.651970386505127,14.651970386505127,"[4350, 4253, 3301, 2925, 2751, 2698, 2562, 2534, 2225, 1471, 947, 598, 404, 381, 215]","[2555, 3288, 2533, 2685, 378, 595, 2744]",1
91.0,HierarchyAware,LenLog_1_10_1_30_15_10_4500.csv,10,10.0,15,5,-10,1,1,30,5,10,16.666666666666664,0.7,0.5,0.16666666666666666,0.25,47.533336877822876,40.33397555351257,40.33397555351257,"[4474, 4438, 4383, 4183, 3596, 3525, 3375, 3328, 3193, 3168, 3031, 2832, 2817, 2684, 2485, 2407, 2189, 2168, 1908, 1517, 1422, 1135, 1049, 854, 695, 588, 572, 550, 413, 332]","[552, 695, 572, 588, 333]",1
91.1,HierarchyAware,LenLog_1_10_1_30_15_10_4500.csv,10,10.0,15,10,-5,1,1,30,30,40,100.0,0.8466666666666668,0.75,1.0,0.8571428571428571,55.590644121170044,40.33397555351257,40.33397555351257,"[4474, 4438, 4383, 4183, 3596, 3525, 3375, 3328, 3193, 3168, 3031, 2832, 2817, 2684, 2485, 2407, 2189, 2168, 1908, 1517, 1422, 1135, 1049, 854, 695, 588, 572, 550, 413, 332]","[3328, 2816, 3596, 2189, 1422, 2831, 1053, 413, 4383, 552, 3375, 2488, 695, 572, 3525, 588, 332, 4437, 3031, 4182, 854, 3168, 2407, 1517, 1139, 1906, 2166, 3195, 4474, 2684]",4
91.2,HierarchyAware,LenLog_1_10_1_30_15_10_4500.csv,10,10.0,15,15,0,1,1,30,30,40,100.0,0.9714285714285715,0.75,1.0,0.8571428571428571,62.58882665634155,40.33397555351257,40.33397555351257,"[4474, 4438, 4383, 4183, 3596, 3525, 3375, 3328, 3193, 3168, 3031, 2832, 2817, 2684, 2485, 2407, 2189, 2168, 1908, 1517, 1422, 1135, 1049, 854, 695, 588, 572, 550, 413, 332]","[3328, 2817, 3596, 2189, 1421, 2832, 1049, 413, 4383, 550, 3374, 2484, 695, 572, 3525, 588, 332, 4438, 3031, 4183, 854, 3168, 2406, 1516, 1135, 1908, 2168, 3193, 4474, 2683]",4
91.3,HierarchyAware,LenLog_1_10_1_30_15_10_4500.csv,10,10.0,15,20,5,1,1,30,30,40,100.0,0.7100000000000001,0.75,1.0,0.8571428571428571,76.20381283760071,40.33397555351257,40.33397555351257,"[4474, 4438, 4383, 4183, 3596, 3525, 3375, 3328, 3193, 3168, 3031, 2832, 2817, 2684, 2485, 2407, 2189, 2168, 1908, 1517, 1422, 1135, 1049, 854, 695, 588, 572, 550, 413, 332]","[3328, 2813, 3592, 2188, 1417, 2831, 1045, 409, 4383, 546, 3370, 2480, 690, 568, 3522, 584, 331, 4433, 3031, 4179, 849, 3168, 2407, 1511, 1135, 1905, 2168, 3192, 4469, 2680]",4
91.4,HierarchyAware,LenLog_1_10_1_30_15_10_4500.csv,10,10.0,15,25,10,1,1,30,30,40,100.0,0.5166666666666666,0.75,1.0,0.8571428571428571,82.05243039131165,40.33397555351257,40.33397555351257,"[4474, 4438, 4383, 4183, 3596, 3525, 3375, 3328, 3193, 3168, 3031, 2832, 2817, 2684, 2485, 2407, 2189, 2168, 1908, 1517, 1422, 1135, 1049, 854, 695, 588, 572, 550, 413, 332]","[3328, 2817, 3592, 2183, 1421, 2822, 1049, 401, 4381, 548, 3365, 2481, 685, 562, 3513, 578, 322, 4429, 3021, 4174, 850, 3165, 2407, 1520, 1131, 1901, 2168, 3183, 4466, 2680]",4
91.5,HierarchyAware,LenLog_1_10_1_30_15_10_4500.csv,10,10.0,15,30,15,1,1,30,28,40,93.33333333333333,0.3976190476190476,0.7,0.9333333333333333,0.8,85.08333086967468,40.33397555351257,40.33397555351257,"[4474, 4438, 4383, 4183, 3596, 3525, 3375, 3328, 3193, 3168, 3031, 2832, 2817, 2684, 2485, 2407, 2189, 2168, 1908, 1517, 1422, 1135, 1049, 854, 695, 588, 572, 550, 413, 332]","[3328, 2826, 3598, 2178, 2826, 1034, 399, 4380, 537, 3365, 2481, 680, 557, 3522, 573, 319, 4431, 3020, 4168, 843, 3177, 2407, 1131, 1905, 2178, 3180, 4459, 2677]",4
92.0,HierarchyAware,LenLog_1_1_15_15_5_4500.csv,0,5.0,15,5,-10,1,1,15,5,10,33.33333333333333,1.0,0.5,0.3333333333333333,0.4,36.164809226989746,24.343655347824097,24.343655347824097,"[4448, 4035, 3322, 2974, 2184, 2144, 1815, 1550, 1494, 1319, 1020, 998, 590, 526, 438]","[998, 590, 526, 438, 1020]",1
92.1,HierarchyAware,LenLog_1_1_15_15_5_4500.csv,0,5.0,15,10,-5,1,1,15,12,20,80.0,0.9,0.6,0.8,0.6857142857142857,42.5162410736084,24.343655347824097,24.343655347824097,"[4448, 4035, 3322, 2974, 2184, 2144, 1815, 1550, 1494, 1319, 1020, 998, 590, 526, 438]","[2144, 996, 1316, 2184, 1550, 590, 526, 1494, 1815, 438, 3323, 1020]",2
92.2,HierarchyAware,LenLog_1_1_15_15_5_4500.csv,0,5.0,15,15,0,1,1,15,13,20,86.66666666666667,0.7582417582417583,0.65,0.8666666666666667,0.7428571428571429,51.61945915222168,24.343655347824097,24.343655347824097,"[4448, 4035, 3322, 2974, 2184, 2144, 1815, 1550, 1494, 1319, 1020, 998, 590, 526, 438]","[2144, 4031, 998, 1319, 2184, 1550, 585, 522, 1494, 1815, 438, 3317, 1024]",2
92.3,HierarchyAware,LenLog_1_1_15_15_5_4500.csv,0,5.0,15,20,5,1,1,15,14,20,93.33333333333333,0.6928571428571428,0.7,0.9333333333333333,0.8,35.49325966835022,24.343655347824097,24.343655347824097,"[4448, 4035, 3322, 2974, 2184, 2144, 1815, 1550, 1494, 1319, 1020, 998, 590, 526, 438]","[4446, 2138, 4031, 993, 1319, 2179, 1548, 590, 526, 1489, 1813, 436, 3317, 1015]",2
92.4,HierarchyAware,LenLog_1_1_15_15_5_4500.csv,0,5.0,15,25,10,1,1,15,13,20,86.66666666666667,0.5641025641025641,0.65,0.8666666666666667,0.7428571428571429,36.45174741744995,24.343655347824097,24.343655347824097,"[4448, 4035, 3322, 2974, 2184, 2144, 1815, 1550, 1494, 1319, 1020, 998, 590, 526, 438]","[2135, 4029, 991, 1319, 2188, 1538, 584, 520, 1494, 1813, 438, 3313, 1013]",2
92.5,HierarchyAware,LenLog_1_1_15_15_5_4500.csv,0,5.0,15,30,15,1,1,15,13,20,86.66666666666667,0.7333333333333333,0.65,0.8666666666666667,0.7428571428571429,35.379005432128906,24.343655347824097,24.343655347824097,"[4448, 4035, 3322, 2974, 2184, 2144, 1815, 1550, 1494, 1319, 1020, 998, 590, 526, 438]","[4448, 2134, 4027, 991, 2174, 1549, 586, 526, 1491, 1813, 438, 3322, 1013]",2
93.0,HierarchyAware,LenLog_1_1_30_15_10_4500.csv,0,10.0,15,5,-10,1,1,30,4,10,13.333333333333334,1.0,0.4,0.13333333333333333,0.2,8.963522672653198,7.107558012008667,7.107558012008667,"[4484, 4149, 4077, 3880, 3734, 3632, 3483, 3388, 3235, 3192, 3118, 3033, 2823, 2465, 1738, 1708, 1608, 1511, 1374, 1280, 1240, 970, 743, 615, 585, 385, 312, 257, 202, 125]","[257, 312, 202, 125]",1
93.1,HierarchyAware,LenLog_1_1_30_15_10_4500.csv,0,10.0,15,10,-5,1,1,30,28,40,93.33333333333333,1.0,0.7,0.9333333333333333,0.8,10.465683937072754,7.107558012008667,7.107558012008667,"[4484, 4149, 4077, 3880, 3734, 3632, 3483, 3388, 3235, 3192, 3118, 3033, 2823, 2465, 1738, 1708, 1608, 1511, 1374, 1280, 1240, 970, 743, 615, 585, 385, 312, 257, 202, 125]","[1280, 385, 257, 2823, 3734, 3483, 3235, 3880, 1708, 3118, 3632, 4149, 312, 3388, 1608, 585, 1738, 970, 202, 1240, 3033, 1374, 1511, 743, 615, 4077, 3192, 125]",4
93.2,HierarchyAware,LenLog_1_1_30_15_10_4500.csv,0,10.0,15,15,0,1,1,30,28,40,93.33333333333333,0.9387755102040816,0.7,0.9333333333333333,0.8,11.753709316253662,7.107558012008667,7.107558012008667,"[4484, 4149, 4077, 3880, 3734, 3632, 3483, 3388, 3235, 3192, 3118, 3033, 2823, 2465, 1738, 1708, 1608, 1511, 1374, 1280, 1240, 970, 743, 615, 585, 385, 312, 257, 202, 125]","[1280, 385, 257, 2823, 3734, 3483, 3235, 3880, 1708, 3118, 3632, 4149, 312, 3381, 1608, 580, 1738, 970, 202, 1240, 3033, 1374, 1511, 743, 615, 4077, 3192, 125]",4
93.3,HierarchyAware,LenLog_1_1_30_15_10_4500.csv,0,10.0,15,20,5,1,1,30,30,40,100.0,0.6266666666666668,0.75,1.0,0.8571428571428571,12.605682611465454,7.107558012008667,7.107558012008667,"[4484, 4149, 4077, 3880, 3734, 3632, 3483, 3388, 3235, 3192, 3118, 3033, 2823, 2465, 1738, 1708, 1608, 1511, 1374, 1280, 1240, 970, 743, 615, 585, 385, 312, 257, 202, 125]","[1277, 385, 253, 4480, 2818, 3730, 3478, 2461, 3231, 3876, 1704, 3114, 3629, 4145, 311, 3384, 1604, 575, 1737, 966, 197, 1236, 3033, 1370, 1507, 739, 613, 4072, 3188, 121]",4
93.4,HierarchyAware,LenLog_1_1_30_15_10_4500.csv,0,10.0,15,25,10,1,1,30,29,40,96.66666666666667,0.543103448275862,0.725,0.9666666666666667,0.8285714285714285,13.455788612365723,7.107558012008667,7.107558012008667,"[4484, 4149, 4077, 3880, 3734, 3632, 3483, 3388, 3235, 3192, 3118, 3033, 2823, 2465, 1738, 1708, 1608, 1511, 1374, 1280, 1240, 970, 743, 615, 585, 385, 312, 257, 202, 125]","[1280, 384, 251, 2819, 3727, 3473, 2461, 3227, 3873, 1704, 3109, 3631, 4145, 302, 3380, 1604, 573, 1737, 970, 192, 1240, 3029, 1370, 1501, 739, 609, 4073, 3182, 118]",4
93.5,HierarchyAware,LenLog_1_1_30_15_10_4500.csv,0,10.0,15,30,15,1,1,30,29,40,96.66666666666667,0.4183908045977013,0.725,0.9666666666666667,0.8285714285714285,14.9562246799469,7.107558012008667,7.107558012008667,"[4484, 4149, 4077, 3880, 3734, 3632, 3483, 3388, 3235, 3192, 3118, 3033, 2823, 2465, 1738, 1708, 1608, 1511, 1374, 1280, 1240, 970, 743, 615, 585, 385, 312, 257, 202, 125]","[1268, 379, 242, 2820, 3734, 3468, 2461, 3220, 3865, 1702, 3107, 3620, 4134, 297, 3386, 1604, 582, 1734, 970, 187, 1226, 3022, 1372, 1496, 728, 612, 4073, 3190, 110]",4
